-36.3025, 36.3396, 10.5
-36.1745, 36.3925, 10.5
-36.0464, 36.4454, 10.5
-35.9184, 36.4983, 10.5
-35.7903, 36.5511, 10.5
-35.6623, 36.604, 10.5
-35.5343, 36.6569, 10.5
-35.4062, 36.7097, 10.5
-35.2782, 36.7626, 10.5
-35.1502, 36.8155, 10.5
-35.0221, 36.8684, 10.5
-34.8941, 36.9212, 10.5
-34.766, 36.9741, 10.5
-34.638, 37.027, 10.5
-34.5099, 37.0799, 10.5
-34.3819, 37.1327, 10.5
-34.2539, 37.1856, 10.5
-34.1258, 37.2385, 10.5
-33.9978, 37.2914, 10.5
-33.8698, 37.3442, 10.5
-33.7417, 37.3971, 10.5
-33.6137, 37.45, 10.5
-33.4856, 37.5028, 10.5
-33.3576, 37.5557, 10.5
-33.2296, 37.6086, 10.5
-36.3574, 36.4726, 10.5
-36.2294, 36.5254, 10.5
-36.1013, 36.5783, 10.5
-35.9733, 36.6312, 10.5
-35.8452, 36.6841, 10.5
-35.7172, 36.7369, 10.5
-35.5892, 36.7898, 10.5
-35.4611, 36.8427, 10.5
-35.3331, 36.8956, 10.5
-35.205, 36.9484, 10.5
-35.077, 37.0013, 10.5
-34.949, 37.0542, 10.5
-34.8209, 37.1071, 10.5
-34.6929, 37.1599, 10.5
-34.5648, 37.2128, 10.5
-34.4368, 37.2657, 10.5
-34.3088, 37.3186, 10.5
-34.1807, 37.3714, 10.5
-34.0527, 37.4243, 10.5
-33.9247, 37.4772, 10.5
-33.7966, 37.53, 10.5
-33.6686, 37.5829, 10.5
-33.5405, 37.6358, 10.5
-33.4125, 37.6887, 10.5
-33.2845, 37.7415, 10.5
-36.4123, 36.6055, 10.5
-36.2843, 36.6584, 10.5
-36.1562, 36.7113, 10.5
-36.0282, 36.7641, 10.5
-35.9001, 36.817, 10.5
-35.7721, 36.8699, 10.5
-35.6441, 36.9228, 10.5
-35.516, 36.9756, 10.5
-35.388, 37.0285, 10.5
-35.2599, 37.0814, 10.5
-35.1319, 37.1343, 10.5
-35.0039, 37.1871, 10.5
-34.8758, 37.24, 10.5
-34.7478, 37.2929, 10.5
-34.6197, 37.3457, 10.5
-34.4917, 37.3986, 10.5
-34.3637, 37.4515, 10.5
-34.2356, 37.5044, 10.5
-34.1076, 37.5572, 10.5
-33.9795, 37.6101, 10.5
-33.8515, 37.663, 10.5
-33.7235, 37.7159, 10.5
-33.5954, 37.7687, 10.5
-33.4674, 37.8216, 10.5
-33.3394, 37.8745, 10.5
-36.4672, 36.7385, 10.5
-36.3392, 36.7913, 10.5
-36.2111, 36.8442, 10.5
-36.0831, 36.8971, 10.5
-35.955, 36.95, 10.5
-35.827, 37.0028, 10.5
-35.699, 37.0557, 10.5
-35.5709, 37.1086, 10.5
-35.4429, 37.1614, 10.5
-35.3148, 37.2143, 10.5
-35.1868, 37.2672, 10.5
-35.0588, 37.3201, 10.5
-34.9307, 37.3729, 10.5
-34.8027, 37.4258, 10.5
-34.6746, 37.4787, 10.5
-34.5466, 37.5316, 10.5
-34.4186, 37.5844, 10.5
-34.2905, 37.6373, 10.5
-34.1625, 37.6902, 10.5
-34.0344, 37.7431, 10.5
-33.9064, 37.7959, 10.5
-33.7784, 37.8488, 10.5
-33.6503, 37.9017, 10.5
-33.5223, 37.9546, 10.5
-33.3942, 38.0074, 10.5
-36.5221, 36.8714, 10.5
-36.3941, 36.9243, 10.5
-36.266, 36.9771, 10.5
-36.138, 37.03, 10.5
-36.0099, 37.0829, 10.5
-35.8819, 37.1358, 10.5
-35.7539, 37.1886, 10.5
-35.6258, 37.2415, 10.5
-35.4978, 37.2944, 10.5
-35.3697, 37.3473, 10.5
-35.2417, 37.4001, 10.5
-35.1137, 37.453, 10.5
-34.9856, 37.5059, 10.5
-34.8576, 37.5588, 10.5
-34.7295, 37.6116, 10.5
-34.6015, 37.6645, 10.5
-34.4735, 37.7174, 10.5
-34.3454, 37.7703, 10.5
-34.2174, 37.8231, 10.5
-34.0893, 37.876, 10.5
-33.9613, 37.9289, 10.5
-33.8333, 37.9817, 10.5
-33.7052, 38.0346, 10.5
-33.5772, 38.0875, 10.5
-33.4491, 38.1404, 10.5
-36.577, 37.0043, 10.5
-36.449, 37.0572, 10.5
-36.3209, 37.1101, 10.5
-36.1929, 37.163, 10.5
-36.0648, 37.2158, 10.5
-35.9368, 37.2687, 10.5
-35.8088, 37.3216, 10.5
-35.6807, 37.3745, 10.5
-35.5527, 37.4273, 10.5
-35.4246, 37.4802, 10.5
-35.2966, 37.5331, 10.5
-35.1686, 37.586, 10.5
-35.0405, 37.6388, 10.5
-34.9125, 37.6917, 10.5
-34.7844, 37.7446, 10.5
-34.6564, 37.7975, 10.5
-34.5284, 37.8503, 10.5
-34.4003, 37.9032, 10.5
-34.2723, 37.9561, 10.5
-34.1442, 38.0089, 10.5
-34.0162, 38.0618, 10.5
-33.8882, 38.1147, 10.5
-33.7601, 38.1676, 10.5
-33.6321, 38.2204, 10.5
-33.504, 38.2733, 10.5
-36.6319, 37.1373, 10.5
-36.5039, 37.1902, 10.5
-36.3758, 37.243, 10.5
-36.2478, 37.2959, 10.5
-36.1197, 37.3488, 10.5
-35.9917, 37.4017, 10.5
-35.8637, 37.4545, 10.5
-35.7356, 37.5074, 10.5
